,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
8310,SAC,8,2017-11-01,Away,BOS,L,86,113,35,81,0.432,6,20,0.3,10,12,0.833,7,26,24,10,5,15,18,40,82,0.488,17,41,0.415,16,19,0.842,16,52,30,10,3,16,19
9115,SAC,9,2017-11-04,Away,DET,L,99,108,40,76,0.526,10,21,0.476,9,13,0.692,3,32,24,6,1,17,23,40,79,0.506,13,24,0.542,15,22,0.682,8,35,28,10,3,14,19
10115,SAC,10,2017-11-07,Home,OKC,W,94,86,37,79,0.468,9,24,0.375,11,12,0.917,5,47,21,6,5,23,24,29,86,0.337,10,37,0.27,18,23,0.783,9,44,15,16,2,14,17
11154,SAC,11,2017-11-09,Home,PHI,W,109,108,40,93,0.43,12,27,0.444,17,28,0.607,8,45,29,6,5,9,19,37,87,0.425,15,37,0.405,19,27,0.704,13,56,23,6,5,17,28
12131,SAC,12,2017-11-11,Away,NYK,L,91,118,30,80,0.375,7,22,0.318,24,30,0.8,11,42,19,6,4,13,18,47,90,0.522,12,27,0.444,12,15,0.8,8,40,29,6,6,11,22
13118,SAC,13,2017-11-13,Away,WAS,L,92,110,34,84,0.405,12,23,0.522,12,18,0.667,10,35,19,8,4,10,15,44,86,0.512,11,34,0.324,11,12,0.917,10,50,30,7,1,11,21
14115,SAC,14,2017-11-15,Away,ATL,L,80,126,31,88,0.352,6,28,0.214,12,20,0.6,11,29,18,12,2,12,19,50,79,0.633,16,32,0.5,10,16,0.625,9,53,40,9,6,18,23
15115,SAC,15,2017-11-17,Home,POR,W,86,82,36,85,0.424,4,14,0.286,10,15,0.667,12,43,20,11,5,13,22,30,81,0.37,7,25,0.28,15,16,0.938,11,44,13,8,1,17,20
16115,SAC,16,2017-11-18,Away,POR,L,90,102,34,89,0.382,8,17,0.471,14,18,0.778,9,36,14,9,4,11,24,38,70,0.543,10,21,0.476,16,21,0.762,5,44,19,6,8,17,22
17115,SAC,17,2017-11-20,Home,DEN,L,98,114,41,86,0.477,8,20,0.4,8,9,0.889,5,34,18,11,6,12,19,42,86,0.488,15,32,0.469,15,20,0.75,14,49,18,6,3,13,13
18115,SAC,18,2017-11-22,Home,LAL,W,113,102,47,85,0.553,10,21,0.476,9,14,0.643,10,44,26,9,4,17,20,39,78,0.5,15,29,0.517,9,15,0.6,4,31,27,8,4,17,19
19115,SAC,19,2017-11-25,Home,LAC,L,95,97,38,83,0.458,11,21,0.524,8,9,0.889,8,37,19,9,8,18,17,38,80,0.475,9,28,0.321,12,13,0.923,6,37,23,11,5,16,13
20115,SAC,20,2017-11-27,Away,GSW,W,110,106,42,79,0.532,9,17,0.529,17,21,0.81,11,36,27,7,6,13,15,40,80,0.5,16,37,0.432,10,14,0.714,9,36,31,9,6,14,15
21154,SAC,21,2017-11-28,Home,MIL,L,87,112,31,77,0.403,5,17,0.294,20,29,0.69,9,40,15,5,2,16,21,42,71,0.592,9,22,0.409,19,31,0.613,1,38,27,13,5,12,22
22131,SAC,22,2017-12-01,Away,CHI,W,107,106,45,85,0.529,6,18,0.333,11,14,0.786,8,43,29,5,10,12,15,42,90,0.467,13,36,0.361,9,13,0.692,8,38,30,8,2,8,16
23118,SAC,23,2017-12-02,Away,MIL,L,104,109,37,77,0.481,11,24,0.458,19,21,0.905,6,33,20,7,1,15,28,34,69,0.493,6,19,0.316,35,42,0.833,9,36,20,9,6,15,18
24115,SAC,24,2017-12-06,Away,CLE,L,95,101,39,86,0.453,10,32,0.313,7,13,0.538,9,45,25,15,5,12,20,37,78,0.474,14,39,0.359,13,21,0.619,7,43,28,5,3,15,10
25115,SAC,25,2017-12-08,Away,NOP,W,116,109,47,97,0.485,13,30,0.433,9,14,0.643,11,46,21,12,4,17,21,41,89,0.461,10,28,0.357,17,19,0.895,7,35,19,7,3,17,14
26115,SAC,26,2017-12-10,Home,TOR,L,87,102,35,73,0.479,10,23,0.435,7,14,0.5,7,42,15,7,6,21,17,39,87,0.448,11,37,0.297,13,19,0.684,12,44,22,8,2,13,17
27115,SAC,27,2017-12-12,Home,PHO,W,99,92,38,89,0.427,7,22,0.318,16,22,0.727,11,45,21,9,3,9,18,37,90,0.411,7,32,0.219,11,14,0.786,13,45,22,5,4,12,18
28115,SAC,28,2017-12-14,Away,MIN,L,96,119,36,87,0.414,14,33,0.424,10,12,0.833,15,42,24,4,2,14,21,46,82,0.561,10,21,0.476,17,20,0.85,8,39,29,12,9,9,19
29115,SAC,29,2017-12-17,Away,TOR,L,93,108,38,81,0.469,11,26,0.423,6,8,0.75,6,32,25,9,9,15,19,36,85,0.424,13,30,0.433,23,28,0.821,12,46,20,8,9,12,13
30115,SAC,30,2017-12-19,Away,PHI,W,101,95,41,91,0.451,7,27,0.259,12,23,0.522,9,39,21,11,6,12,20,34,81,0.42,10,35,0.286,17,24,0.708,13,53,21,7,6,19,19
31154,SAC,31,2017-12-20,Away,BRK,W,104,99,40,82,0.488,7,19,0.368,17,20,0.85,13,48,14,4,4,12,19,32,82,0.39,15,42,0.357,20,23,0.87,14,38,15,5,7,10,19
32131,SAC,32,2017-12-23,Home,SAS,L,99,108,40,86,0.465,12,22,0.545,7,11,0.636,9,42,21,2,2,10,17,44,88,0.5,11,23,0.478,9,11,0.818,7,44,29,3,1,8,11
33118,SAC,33,2017-12-26,Away,LAC,L,95,122,40,96,0.417,7,22,0.318,8,12,0.667,10,37,25,11,7,9,19,44,81,0.543,13,31,0.419,21,27,0.778,9,49,31,7,8,13,13
34115,SAC,34,2017-12-27,Home,CLE,W,109,95,41,79,0.519,12,30,0.4,15,18,0.833,7,40,25,8,6,11,19,32,74,0.432,12,31,0.387,19,25,0.76,7,37,19,9,4,11,15
35115,SAC,35,2017-12-29,Home,PHO,L,101,111,37,80,0.463,8,23,0.348,19,23,0.826,8,37,23,6,2,9,23,41,85,0.482,13,30,0.433,16,24,0.667,16,47,26,5,5,10,19
36115,SAC,36,2017-12-31,Home,MEM,L,96,114,37,86,0.43,9,24,0.375,13,25,0.52,12,42,20,6,2,16,21,41,76,0.539,14,30,0.467,18,24,0.75,6,44,22,11,8,16,21
37115,SAC,37,2018-01-02,Home,CHO,L,111,131,45,87,0.517,7,17,0.412,14,18,0.778,16,47,22,1,2,15,19,51,89,0.573,15,32,0.469,14,18,0.778,5,30,25,7,3,3,14
38115,SAC,38,2018-01-06,Home,DEN,W,106,98,42,94,0.447,9,25,0.36,13,17,0.765,10,39,21,16,4,9,22,35,76,0.461,13,34,0.382,15,21,0.714,8,46,20,2,6,25,17
39115,SAC,39,2018-01-08,Home,SAS,L,100,107,40,82,0.488,8,23,0.348,12,16,0.75,8,45,19,6,1,18,14,44,90,0.489,11,26,0.423,8,13,0.615,8,37,23,11,4,10,12
40115,SAC,40,2018-01-09,Away,LAL,L,86,99,30,87,0.345,8,21,0.381,18,27,0.667,10,43,15,15,4,16,19,37,77,0.481,12,35,0.343,13,21,0.619,9,55,30,12,4,25,23
41154,SAC,41,2018-01-11,Home,LAC,L,115,121,42,85,0.494,8,26,0.308,23,28,0.821,10,44,23,9,3,15,25,43,84,0.512,13,31,0.419,22,30,0.733,8,39,28,9,5,17,19
42131,SAC,42,2018-01-13,Away,LAC,L,105,126,43,85,0.506,6,17,0.353,13,22,0.591,10,37,26,12,4,16,24,46,82,0.561,12,31,0.387,22,26,0.846,5,39,29,11,5,15,22
43118,SAC,43,2018-01-15,Away,OKC,L,88,95,33,84,0.393,7,30,0.233,15,25,0.6,6,37,22,13,0,13,28,36,86,0.419,9,30,0.3,14,30,0.467,18,59,20,10,6,18,19
44115,SAC,44,2018-01-17,Home,UTA,L,105,120,38,72,0.528,13,21,0.619,16,20,0.8,8,36,19,9,4,19,21,46,81,0.568,12,29,0.414,16,20,0.8,6,29,26,15,4,10,20
45115,SAC,45,2018-01-19,Away,MEM,L,88,106,32,80,0.4,11,27,0.407,13,18,0.722,11,44,18,10,3,21,20,39,88,0.443,10,34,0.294,18,23,0.783,14,49,24,12,5,13,17
46115,SAC,46,2018-01-22,Away,CHO,L,107,112,43,97,0.443,10,22,0.455,11,15,0.733,10,42,27,8,3,7,22,38,86,0.442,16,40,0.4,20,25,0.8,11,48,22,4,10,15,14
47115,SAC,47,2018-01-23,Away,ORL,W,105,99,43,87,0.494,8,26,0.308,11,13,0.846,11,44,24,9,11,14,15,36,83,0.434,11,31,0.355,16,19,0.842,11,40,23,9,4,17,17
48115,SAC,48,2018-01-25,Away,MIA,W,89,88,38,81,0.469,5,12,0.417,8,14,0.571,5,38,17,3,6,13,21,31,82,0.378,12,34,0.353,14,18,0.778,7,46,19,8,4,13,19
49115,SAC,49,2018-01-28,Away,SAS,L,98,113,35,82,0.427,18,34,0.529,10,11,0.909,6,34,21,5,3,9,20,45,90,0.5,11,25,0.44,12,17,0.706,13,52,33,4,2,7,13
50115,SAC,50,2018-01-30,Away,NOP,W,114,103,46,97,0.474,10,26,0.385,12,14,0.857,14,49,22,7,1,14,21,39,77,0.506,9,25,0.36,16,22,0.727,2,36,26,7,8,15,18
51154,SAC,51,2018-02-02,Home,GSW,L,104,119,42,95,0.442,10,25,0.4,10,15,0.667,6,33,22,16,3,10,14,44,80,0.55,17,33,0.515,14,16,0.875,7,51,25,8,4,25,19
52131,SAC,52,2018-02-03,Home,DAL,L,99,106,43,82,0.524,8,27,0.296,5,6,0.833,7,32,23,11,3,16,21,41,83,0.494,13,41,0.317,11,14,0.786,9,36,28,8,0,13,12
53118,SAC,53,2018-02-05,Home,CHI,W,104,98,37,84,0.44,11,32,0.344,19,25,0.76,9,45,22,5,5,11,17,32,80,0.4,14,36,0.389,20,24,0.833,9,46,20,6,1,12,21
54115,SAC,54,2018-02-09,Home,POR,L,100,118,38,90,0.422,9,23,0.391,15,21,0.714,12,43,25,5,3,12,19,43,88,0.489,15,35,0.429,17,18,0.944,9,45,18,10,4,11,21
55115,SAC,55,2018-02-11,Away,MIN,L,106,111,42,88,0.477,10,25,0.4,12,17,0.706,15,43,17,12,2,18,23,37,74,0.5,9,24,0.375,28,32,0.875,8,37,29,10,5,16,17
56115,SAC,56,2018-02-13,Away,DAL,W,114,109,47,87,0.54,12,29,0.414,8,12,0.667,5,38,30,6,4,9,19,38,83,0.458,15,40,0.375,18,23,0.783,4,37,29,4,4,9,15
57115,SAC,57,2018-02-14,Away,HOU,L,91,100,38,87,0.437,10,32,0.313,5,8,0.625,9,48,26,8,5,17,20,33,83,0.398,14,49,0.286,20,22,0.909,7,48,19,10,5,13,14
58115,SAC,58,2018-02-22,Home,OKC,L,107,110,42,91,0.462,12,27,0.444,11,15,0.733,10,44,23,6,4,9,20,38,86,0.442,14,35,0.4,20,24,0.833,10,49,26,6,7,11,16
59115,SAC,59,2018-02-24,Home,LAL,L,108,113,42,94,0.447,13,25,0.52,11,17,0.647,17,48,28,5,5,11,21,41,91,0.451,17,38,0.447,14,20,0.7,12,44,26,5,6,10,18
60115,SAC,60,2018-02-26,Home,MIN,L,100,118,40,84,0.476,8,22,0.364,12,13,0.923,8,31,22,5,3,14,23,39,76,0.513,7,16,0.438,33,36,0.917,8,43,22,11,4,12,14
61154,SAC,61,2018-02-27,Away,POR,L,99,116,39,88,0.443,7,22,0.318,14,15,0.933,6,36,20,14,4,12,12,44,84,0.524,15,34,0.441,13,17,0.765,10,47,27,10,2,17,15
62131,SAC,62,2018-03-01,Home,BRK,W,116,111,50,97,0.515,6,14,0.429,10,12,0.833,11,44,23,15,6,15,13,40,96,0.417,17,46,0.37,14,17,0.824,16,51,27,10,4,21,14
63118,SAC,63,2018-03-03,Home,UTA,L,91,98,34,89,0.382,9,30,0.3,14,17,0.824,11,48,15,7,7,13,24,34,82,0.415,11,32,0.344,19,29,0.655,11,52,20,9,7,13,19
64115,SAC,64,2018-03-04,Home,NYK,W,102,99,39,86,0.453,13,30,0.433,11,11,1,7,38,21,5,5,11,18,40,88,0.455,6,21,0.286,13,18,0.722,15,48,21,8,7,13,19
65115,SAC,65,2018-03-07,Home,NOP,L,101,114,39,93,0.419,9,28,0.321,14,17,0.824,14,39,20,4,5,9,16,47,83,0.566,11,26,0.423,9,9,1,5,40,26,6,7,16,22
66115,SAC,66,2018-03-09,Home,ORL,W,94,88,36,83,0.434,9,25,0.36,13,15,0.867,13,50,24,7,3,16,21,33,78,0.423,9,29,0.31,13,16,0.813,5,34,17,7,4,14,17
67115,SAC,67,2018-03-11,Away,DEN,L,104,130,39,91,0.429,6,31,0.194,20,26,0.769,7,38,26,3,1,3,21,50,89,0.562,15,37,0.405,15,21,0.714,8,51,38,2,4,7,17
68115,SAC,68,2018-03-12,Away,OKC,L,101,106,38,93,0.409,12,33,0.364,13,16,0.813,13,49,21,8,6,11,22,38,84,0.452,16,36,0.444,14,18,0.778,5,43,21,5,6,10,15
69115,SAC,69,2018-03-14,Home,MIA,W,123,119,48,94,0.511,8,24,0.333,19,25,0.76,8,43,23,6,7,11,21,41,99,0.414,18,43,0.419,19,21,0.905,15,53,26,5,2,14,23
70115,SAC,70,2018-03-16,Away,GSW,W,98,93,36,83,0.434,14,31,0.452,12,17,0.706,11,47,25,7,4,13,16,34,81,0.42,12,26,0.462,13,18,0.722,9,40,21,10,5,11,21
71154,SAC,71,2018-03-17,Away,UTA,L,97,103,37,86,0.43,14,21,0.667,9,14,0.643,3,33,23,11,5,13,30,33,74,0.446,6,24,0.25,31,38,0.816,8,48,21,8,8,15,13
72131,SAC,72,2018-03-19,Home,DET,L,90,106,40,88,0.455,6,23,0.261,4,9,0.444,8,39,23,7,3,13,21,37,79,0.468,14,29,0.483,18,22,0.818,6,44,17,6,5,9,11
73118,SAC,73,2018-03-22,Home,ATL,W,105,90,43,93,0.462,10,21,0.476,9,9,1,12,51,28,8,9,13,18,33,84,0.393,12,36,0.333,12,18,0.667,6,40,19,7,2,12,10
74115,SAC,74,2018-03-25,Home,BOS,L,93,104,38,82,0.463,7,26,0.269,10,10,1,7,34,18,7,1,14,16,40,72,0.556,12,22,0.545,12,17,0.706,3,35,23,9,2,15,11
75115,SAC,75,2018-03-27,Home,DAL,L,97,103,38,93,0.409,6,23,0.261,15,19,0.789,10,45,25,6,6,10,22,36,80,0.45,14,40,0.35,17,25,0.68,4,43,25,7,9,10,17
76115,SAC,76,2018-03-29,Home,IND,L,103,106,42,78,0.538,13,31,0.419,6,9,0.667,6,32,27,3,2,18,24,40,80,0.5,8,26,0.308,18,20,0.9,7,34,23,9,4,10,17
77115,SAC,77,2018-03-31,Home,GSW,L,96,112,36,87,0.414,8,28,0.286,16,19,0.842,11,47,27,5,6,15,23,41,83,0.494,9,26,0.346,21,28,0.75,6,42,28,9,6,10,18
78115,SAC,78,2018-04-01,Away,LAL,W,84,83,35,92,0.38,7,24,0.292,7,14,0.5,13,47,17,9,5,10,20,30,75,0.4,7,32,0.219,16,25,0.64,10,47,18,5,6,14,15
79115,SAC,79,2018-04-03,Away,PHO,L,94,97,33,89,0.371,11,27,0.407,17,23,0.739,10,40,20,5,5,10,24,35,77,0.455,6,17,0.353,21,33,0.636,6,52,18,6,5,14,22
80115,SAC,80,2018-04-06,Away,MEM,W,94,93,40,85,0.471,6,24,0.25,8,12,0.667,10,42,23,8,5,15,21,37,84,0.44,6,24,0.25,13,18,0.722,12,38,20,7,7,15,12
81120,SAC,81,2018-04-09,Away,SAS,L,85,98,33,81,0.407,8,18,0.444,11,17,0.647,12,45,16,4,2,12,24,34,82,0.415,6,27,0.222,24,29,0.828,11,45,18,6,6,8,14
82115,SAC,82,2018-04-11,Home,HOU,W,96,83,38,80,0.475,7,26,0.269,13,20,0.65,6,48,22,6,3,11,14,31,82,0.378,13,46,0.283,8,12,0.667,8,40,11,2,6,14,24
1508,SAS,1,2017-10-18,Home,MIN,W,107,99,41,89,0.461,8,21,0.381,17,19,0.895,12,50,22,8,11,11,18,37,85,0.435,8,19,0.421,17,23,0.739,11,42,23,7,4,13,16
2508,SAS,2,2017-10-21,Away,CHI,W,87,77,38,93,0.409,1,12,0.083,10,16,0.625,14,52,25,8,3,11,14,31,82,0.378,8,28,0.286,7,9,0.778,8,48,18,3,5,19,15
3508,SAS,3,2017-10-23,Home,TOR,W,101,97,40,90,0.444,5,20,0.25,16,23,0.696,18,55,19,4,12,20,22,34,80,0.425,10,37,0.27,19,24,0.792,5,34,17,11,4,14,30
4508,SAS,4,2017-10-25,Away,MIA,W,117,100,42,76,0.553,10,17,0.588,23,30,0.767,8,44,18,6,3,13,20,37,80,0.463,9,26,0.346,17,18,0.944,4,32,19,6,2,9,25
5508,SAS,5,2017-10-27,Away,ORL,L,87,114,30,89,0.337,4,24,0.167,23,27,0.852,17,49,19,8,8,17,15,48,84,0.571,11,23,0.478,7,14,0.5,6,45,22,9,7,17,24
6508,SAS,6,2017-10-29,Away,IND,L,94,97,36,90,0.4,9,28,0.321,13,18,0.722,12,44,19,12,8,15,11,36,77,0.468,10,22,0.455,15,20,0.75,6,44,21,9,3,19,20
7508,SAS,7,2017-10-30,Away,BOS,L,94,108,36,87,0.414,12,26,0.462,10,20,0.5,12,40,24,8,4,11,14,42,88,0.477,11,31,0.355,13,16,0.813,15,54,24,10,6,13,22
8311,SAS,8,2017-11-02,Home,GSW,L,92,112,34,87,0.391,7,24,0.292,17,23,0.739,14,46,19,6,8,16,10,43,83,0.518,14,28,0.5,12,16,0.75,5,41,30,11,12,14,20
9116,SAS,9,2017-11-03,Home,CHO,W,108,101,39,83,0.47,9,27,0.333,21,26,0.808,7,45,31,7,6,15,26,33,80,0.413,8,24,0.333,27,42,0.643,11,46,16,11,1,12,20
10116,SAS,10,2017-11-05,Home,PHO,W,112,95,44,88,0.5,11,22,0.5,13,18,0.722,8,43,21,9,4,9,19,37,81,0.457,8,23,0.348,13,22,0.591,11,45,23,5,4,18,16
11155,SAS,11,2017-11-07,Home,LAC,W,120,107,45,84,0.536,15,28,0.536,15,19,0.789,11,39,33,13,3,13,21,42,82,0.512,11,30,0.367,12,17,0.706,10,39,20,6,4,17,19
12132,SAS,12,2017-11-10,Home,MIL,L,87,94,34,80,0.425,9,29,0.31,10,11,0.909,9,43,23,8,6,18,15,41,89,0.461,5,18,0.278,7,14,0.5,11,47,27,10,7,13,13
13119,SAS,13,2017-11-11,Home,CHI,W,133,94,51,85,0.6,18,27,0.667,13,16,0.813,8,44,33,5,6,13,16,40,86,0.465,6,23,0.261,8,13,0.615,5,28,22,9,4,13,15
14116,SAS,14,2017-11-14,Away,DAL,W,97,91,35,79,0.443,6,26,0.231,21,27,0.778,8,47,18,9,7,12,16,33,81,0.407,10,34,0.294,15,18,0.833,5,40,18,7,4,15,23
15116,SAS,15,2017-11-15,Away,MIN,L,86,98,33,79,0.418,7,24,0.292,13,15,0.867,13,45,20,4,4,16,18,39,87,0.448,9,18,0.5,11,16,0.688,11,41,27,9,4,6,16
16116,SAS,16,2017-11-17,Home,OKC,W,104,101,34,77,0.442,14,35,0.4,22,28,0.786,12,44,23,6,7,13,18,39,89,0.438,9,23,0.391,14,21,0.667,13,41,24,7,3,8,22
17116,SAS,17,2017-11-20,Home,ATL,W,96,85,40,89,0.449,10,31,0.323,6,6,1,14,52,29,7,5,18,17,37,85,0.435,8,30,0.267,3,8,0.375,9,38,21,7,7,15,15
18116,SAS,18,2017-11-22,Away,NOP,L,90,107,35,88,0.398,6,24,0.25,14,15,0.933,8,39,22,10,5,15,23,39,81,0.481,7,24,0.292,22,24,0.917,7,45,23,7,2,15,18
19116,SAS,19,2017-11-25,Away,CHO,W,106,86,39,81,0.481,6,25,0.24,22,25,0.88,8,45,22,8,7,11,19,31,84,0.369,4,25,0.16,20,26,0.769,14,42,20,7,4,14,19
20116,SAS,20,2017-11-27,Home,DAL,W,115,108,43,82,0.524,10,24,0.417,19,21,0.905,4,43,27,7,5,10,16,41,85,0.482,14,32,0.438,12,17,0.706,4,40,25,7,0,11,19
21155,SAS,21,2017-11-29,Home,MEM,W,104,95,38,75,0.507,8,20,0.4,20,24,0.833,5,32,22,9,5,8,17,35,77,0.455,11,22,0.5,14,16,0.875,11,37,21,4,1,17,19
22132,SAS,22,2017-12-01,Away,MEM,W,95,79,31,70,0.443,11,27,0.407,22,32,0.688,7,43,20,8,5,13,18,30,74,0.405,5,15,0.333,14,18,0.778,8,38,19,8,6,16,26
23119,SAS,23,2017-12-03,Away,OKC,L,87,90,31,76,0.408,8,28,0.286,17,23,0.739,8,39,14,11,9,17,24,37,87,0.425,6,22,0.273,10,21,0.476,15,47,21,8,2,20,19
24116,SAS,24,2017-12-04,Home,DET,W,96,93,35,82,0.427,14,31,0.452,12,12,1,10,51,30,2,7,16,20,35,85,0.412,8,27,0.296,15,24,0.625,7,42,15,8,2,10,22
25116,SAS,25,2017-12-06,Home,MIA,W,117,105,46,87,0.529,13,25,0.52,12,14,0.857,10,34,30,6,7,11,14,39,72,0.542,18,34,0.529,9,12,0.75,6,29,28,7,4,18,17
26116,SAS,26,2017-12-08,Home,BOS,W,105,102,38,81,0.469,8,27,0.296,21,24,0.875,14,46,16,6,3,13,14,38,83,0.458,11,38,0.289,15,17,0.882,11,39,14,10,0,14,22
27116,SAS,27,2017-12-09,Away,PHO,W,104,101,40,87,0.46,6,19,0.316,18,25,0.72,18,52,18,5,6,15,23,35,80,0.438,7,25,0.28,24,30,0.8,10,40,11,4,1,10,21
28116,SAS,28,2017-12-12,Away,DAL,L,89,95,35,87,0.402,7,28,0.25,12,19,0.632,10,49,20,4,5,10,11,38,89,0.427,9,24,0.375,10,12,0.833,8,49,17,8,2,6,19
29116,SAS,29,2017-12-15,Away,HOU,L,109,124,46,94,0.489,10,26,0.385,7,13,0.538,12,39,22,10,5,17,17,43,91,0.473,18,50,0.36,20,25,0.8,12,45,20,15,3,13,16
30116,SAS,30,2017-12-16,Home,DAL,W,98,96,39,86,0.453,5,25,0.2,15,18,0.833,9,41,14,5,2,7,14,39,80,0.488,10,28,0.357,8,9,0.889,4,38,23,4,4,9,16
31155,SAS,31,2017-12-18,Home,LAC,W,109,91,40,82,0.488,9,24,0.375,20,25,0.8,8,45,22,7,4,16,19,37,84,0.44,9,29,0.31,8,16,0.5,8,42,21,12,4,17,23
32132,SAS,32,2017-12-20,Away,POR,W,93,91,41,79,0.519,6,17,0.353,5,6,0.833,9,53,17,7,9,23,16,38,96,0.396,6,25,0.24,9,14,0.643,12,37,18,13,2,8,14
33119,SAS,33,2017-12-21,Away,UTA,L,89,100,34,78,0.436,10,21,0.476,11,16,0.688,5,38,14,7,3,14,21,34,74,0.459,12,26,0.462,20,24,0.833,5,41,18,7,4,12,18
34116,SAS,34,2017-12-23,Away,SAC,W,108,99,44,88,0.5,11,23,0.478,9,11,0.818,7,44,29,3,1,8,11,40,86,0.465,12,22,0.545,7,11,0.636,9,42,21,2,2,10,17
35116,SAS,35,2017-12-26,Home,BRK,W,109,97,41,80,0.513,7,16,0.438,20,24,0.833,5,43,18,7,5,12,14,39,93,0.419,12,32,0.375,7,9,0.778,12,45,23,5,0,13,18
36116,SAS,36,2017-12-28,Home,NYK,W,119,107,41,80,0.513,9,20,0.45,28,39,0.718,10,43,28,2,4,9,18,41,90,0.456,5,14,0.357,20,22,0.909,12,44,31,6,8,9,26
37116,SAS,37,2017-12-30,Away,DET,L,79,93,31,84,0.369,5,26,0.192,12,13,0.923,10,46,18,8,5,14,13,36,81,0.444,8,24,0.333,13,16,0.813,6,45,22,10,1,11,11
38116,SAS,38,2018-01-02,Away,NYK,W,100,91,31,82,0.378,10,27,0.37,28,34,0.824,14,50,18,11,5,8,17,35,87,0.402,7,22,0.318,14,18,0.778,12,50,21,5,7,14,23
39116,SAS,39,2018-01-03,Away,PHI,L,106,112,39,87,0.448,8,25,0.32,20,23,0.87,12,43,15,4,4,15,25,36,80,0.45,7,22,0.318,33,43,0.767,13,45,23,10,5,13,21
40116,SAS,40,2018-01-05,Home,PHO,W,103,89,41,87,0.471,11,30,0.367,10,18,0.556,7,44,21,15,6,15,16,35,83,0.422,7,30,0.233,12,18,0.667,9,46,22,11,2,23,23
41155,SAS,41,2018-01-07,Away,POR,L,110,111,40,81,0.494,11,23,0.478,19,26,0.731,10,42,26,4,5,14,16,48,92,0.522,8,23,0.348,7,10,0.7,9,38,19,7,5,9,24
42132,SAS,42,2018-01-08,Away,SAC,W,107,100,44,90,0.489,11,26,0.423,8,13,0.615,8,37,23,11,4,10,12,40,82,0.488,8,23,0.348,12,16,0.75,8,45,19,6,1,18,14
43119,SAS,43,2018-01-11,Away,LAL,L,81,93,31,76,0.408,8,20,0.4,11,15,0.733,7,45,21,6,5,20,15,36,87,0.414,13,38,0.342,8,14,0.571,12,47,22,15,4,15,17
44116,SAS,44,2018-01-13,Home,DEN,W,112,80,41,79,0.519,14,27,0.519,16,18,0.889,6,43,23,9,3,15,17,29,83,0.349,7,28,0.25,15,17,0.882,11,41,18,9,4,15,16
45116,SAS,45,2018-01-15,Away,ATL,L,99,102,37,87,0.425,8,22,0.364,17,20,0.85,8,37,24,12,5,9,13,40,86,0.465,9,25,0.36,13,14,0.929,11,50,23,8,2,15,23
46116,SAS,46,2018-01-17,Away,BRK,W,100,95,34,82,0.415,9,19,0.474,23,31,0.742,7,42,24,8,4,9,20,35,83,0.422,13,36,0.361,12,18,0.667,6,47,23,3,1,14,28
47116,SAS,47,2018-01-19,Away,TOR,L,83,86,31,91,0.341,5,20,0.25,16,20,0.8,17,56,18,9,7,12,13,34,85,0.4,9,26,0.346,9,14,0.643,9,50,16,8,1,13,19
48116,SAS,48,2018-01-21,Home,IND,L,86,94,35,82,0.427,9,34,0.265,7,12,0.583,10,46,24,8,10,20,14,37,84,0.44,4,19,0.211,16,17,0.941,7,41,14,14,1,10,15
49116,SAS,49,2018-01-23,Home,CLE,W,114,102,47,94,0.5,8,28,0.286,12,16,0.75,13,45,23,11,4,9,19,35,72,0.486,6,21,0.286,26,31,0.839,6,41,19,6,3,18,14
50116,SAS,50,2018-01-24,Away,MEM,W,108,85,38,82,0.463,10,24,0.417,22,25,0.88,11,45,29,9,6,13,19,36,83,0.434,2,18,0.111,11,14,0.786,9,41,19,7,4,17,25
51155,SAS,51,2018-01-26,Home,PHI,L,78,97,30,75,0.4,3,24,0.125,15,18,0.833,5,36,20,6,5,9,14,38,79,0.481,9,21,0.429,12,18,0.667,12,50,23,5,4,9,20
52132,SAS,52,2018-01-28,Home,SAC,W,113,98,45,90,0.5,11,25,0.44,12,17,0.706,13,52,33,4,2,7,13,35,82,0.427,18,34,0.529,10,11,0.909,6,34,21,5,3,9,20
53119,SAS,53,2018-01-30,Home,DEN,W,106,104,46,92,0.5,9,24,0.375,5,5,1,13,43,33,4,9,16,15,40,86,0.465,10,23,0.435,14,14,1,10,38,22,11,6,13,14
54116,SAS,54,2018-02-01,Home,HOU,L,91,102,35,83,0.422,6,24,0.25,15,17,0.882,9,46,21,7,5,16,12,37,83,0.446,14,42,0.333,14,17,0.824,7,38,20,10,7,9,16
55116,SAS,55,2018-02-03,Home,UTA,L,111,120,44,91,0.484,10,26,0.385,13,18,0.722,11,36,25,9,5,12,27,39,69,0.565,12,23,0.522,30,36,0.833,5,37,26,6,5,17,19
